timestamp,junction_id,vehicle_count,congestion_pct,traffic_level
2024-01-08 04:15:00,J-107,0,0,LOW
2024-01-08 04:15:00,J-108,4,1,LOW
2024-01-08 04:30:00,J-101,6,2,LOW
2024-01-08 04:30:00,J-102,4,1,LOW
2024-01-08 04:30:00,J-103,2,1,LOW
2024-01-08 04:30:00,J-104,2,1,LOW
2024-01-08 04:30:00,J-105,2,2,LOW
2024-01-08 04:30:00,J-106,1,1,LOW
2024-01-08 04:30:00,J-107,0,0,LOW
2024-01-08 04:30:00,J-108,4,1,LOW
2024-01-08 04:45:00,J-101,5,2,LOW
2024-01-08 04:45:00,J-102,3,1,LOW
2024-01-08 04:45:00,J-103,3,1,LOW
2024-01-08 04:45:00,J-104,2,1,LOW
2024-01-08 04:45:00,J-105,2,2,LOW
2024-01-08 04:45:00,J-106,1,1,LOW
2024-01-08 04:45:00,J-107,0,0,LOW
2024-01-08 04:45:00,J-108,4,1,LOW
2024-01-08 05:00:00,J-101,5,2,LOW
2024-01-08 05:00:00,J-102,3,1,LOW
2024-01-08 05:00:00,J-103,2,1,LOW
2024-01-08 05:00:00,J-104,2,1,LOW
2024-01-08 05:00:00,J-105,1,1,LOW
2024-01-08 05:00:00,J-106,1,1,LOW
2024-01-08 05:00:00,J-107,0,0,LOW
2024-01-08 05:00:00,J-108,4,1,LOW
2024-01-08 05:15:00,J-101,28,11,LOW
2024-01-08 05:15:00,J-102,27,12,LOW
2024-01-08 05:15:00,J-103,19,12,LOW
2024-01-08 05:15:00,J-104,21,15,LOW
2024-01-08 05:15:00,J-105,11,11,LOW
2024-01-08 05:15:00,J-106,7,11,LOW
2024-01-08 05:15:00,J-107,5,10,LOW
2024-01-08 05:15:00,J-108,32,13,LOW
2024-01-08 05:30:00,J-101,31,12,LOW
2024-01-08 05:30:00,J-102,29,13,LOW
2024-01-08 05:30:00,J-103,18,11,LOW
2024-01-08 05:30:00,J-104,20,14,LOW
2024-01-08 05:30:00,J-105,13,14,LOW
2024-01-08 05:30:00,J-106,6,9,LOW
2024-01-08 05:30:00,J-107,6,13,LOW
2024-01-08 05:30:00,J-108,28,12,LOW
2024-01-08 05:45:00,J-101,32,13,LOW
2024-01-08 05:45:00,J-102,26,12,LOW
2024-01-08 05:45:00,J-103,19,12,LOW
2024-01-08 05:45:00,J-104,19,13,LOW
2024-01-08 05:45:00,J-105,12,13,LOW
2024-01-08 05:45:00,J-106,7,11,LOW
2024-01-08 05:45:00,J-107,5,10,LOW
2024-01-08 05:45:00,J-108,32,13,LOW
2024-01-08 06:00:00,J-101,29,11,LOW
2024-01-08 06:00:00,J-102,20,9,LOW
2024-01-08 06:00:00,J-103,13,8,LOW
2024-01-08 06:00:00,J-104,15,10,LOW
2024-01-08 06:00:00,J-105,8,8,LOW
2024-01-08 06:00:00,J-106,7,11,LOW
2024-01-08 06:00:00,J-107,5,10,LOW
2024-01-08 06:00:00,J-108,22,9,LOW
2024-01-08 06:15:00,J-101,32,13,LOW
2024-01-08 06:15:00,J-102,24,11,LOW
2024-01-08 06:15:00,J-103,20,13,LOW
2024-01-08 06:15:00,J-104,17,12,LOW
2024-01-08 06:15:00,J-105,8,8,LOW
2024-01-08 06:15:00,J-106,7,11,LOW
2024-01-08 06:15:00,J-107,5,10,LOW
2024-01-08 06:15:00,J-108,29,12,LOW
2024-01-08 06:30:00,J-101,19,7,LOW
2024-01-08 06:30:00,J-102,18,8,LOW
2024-01-08 06:30:00,J-103,9,5,LOW
2024-01-08 06:30:00,J-104,13,9,LOW
2024-01-08 06:30:00,J-105,8,8,LOW
2024-01-08 06:30:00,J-106,6,9,LOW
2024-01-08 06:30:00,J-107,3,6,LOW
2024-01-08 06:30:00,J-108,18,7,LOW
2024-01-08 06:45:00,J-101,30,12,LOW
2024-01-08 06:45:00,J-102,30,13,LOW
2024-01-08 06:45:00,J-103,20,13,LOW
2024-01-08 06:45:00,J-104,16,11,LOW
2024-01-08 06:45:00,J-105,11,11,LOW
2024-01-08 06:45:00,J-106,7,11,LOW
2024-01-08 06:45:00,J-107,6,13,LOW
2024-01-08 06:45:00,J-108,32,13,LOW
2024-01-08 07:00:00,J-101,25,10,LOW
2024-01-08 07:00:00,J-102,34,15,LOW
2024-01-08 07:00:00,J-103,20,13,LOW
2024-01-08 07:00:00,J-104,16,11,LOW
2024-01-08 07:00:00,J-105,9,9,LOW
2024-01-08 07:00:00,J-106,8,13,LOW
2024-01-08 07:00:00,J-107,4,8,LOW
2024-01-08 07:00:00,J-108,28,12,LOW
2024-01-08 07:15:00,J-101,27,10,LOW
2024-01-08 07:15:00,J-102,25,11,LOW
2024-01-08 07:15:00,J-103,21,13,LOW
2024-01-08 07:15:00,J-104,15,10,LOW
2024-01-08 07:15:00,J-105,12,13,LOW
2024-01-08 07:15:00,J-106,5,8,LOW
2024-01-08 07:15:00,J-107,5,10,LOW
2024-01-08 07:15:00,J-108,27,11,LOW
2024-01-08 07:30:00,J-101,76,30,LOW
2024-01-08 07:30:00,J-102,76,35,LOW
2024-01-08 07:30:00,J-103,45,29,LOW
2024-01-08 07:30:00,J-104,58,41,MODERATE
2024-01-08 07:30:00,J-105,25,27,LOW
2024-01-08 07:30:00,J-106,19,30,LOW
2024-01-08 07:30:00,J-107,15,32,LOW
2024-01-08 07:30:00,J-108,86,37,LOW
2024-01-08 07:45:00,J-101,83,33,LOW
2024-01-08 07:45:00,J-102,74,34,LOW
2024-01-08 07:45:00,J-103,52,33,LOW
2024-01-08 07:45:00,J-104,34,24,LOW
2024-01-08 07:45:00,J-105,33,35,LOW
2024-01-08 07:45:00,J-106,23,37,LOW
2024-01-08 07:45:00,J-107,17,,LOW
2024-01-08 07:45:00,J-108,94,40,MODERATE
2024-01-08 08:00:00,J-101,142,57,MODERATE
2024-01-08 08:00:00,J-102,90,41,MODERATE
2024-01-08 08:00:00,J-103,51,33,LOW
2024-01-08 08:00:00,J-104,66,47,MODERATE
2024-01-08 08:00:00,J-105,48,52,MODERATE
2024-01-08 08:00:00,J-106,30,48,MODERATE
2024-01-08 08:00:00,J-107,25,54,MODERATE
2024-01-08 08:00:00,J-108,135,58,MODERATE
2024-01-08 08:15:00,J-101,118,47,MODERATE
2024-01-08 08:15:00,J-102,97,45,MODERATE
2024-01-08 08:15:00,J-103,85,55,MODERATE
2024-01-08 08:15:00,J-104,76,54,MODERATE
2024-01-08 08:15:00,J-105,44,47,MODERATE
2024-01-08 08:15:00,J-106,38,61,MODERATE
2024-01-08 08:15:00,J-107,24,52,MODERATE
2024-01-08 08:15:00,J-108,160,69,MODERATE
2024-01-08 08:30:00,J-101,173,70,HIGH
2024-01-08 08:30:00,J-102,161,74,HIGH
2024-01-08 08:30:00,J-103,82,53,MODERATE
2024-01-08 08:30:00,J-104,116,83,HIGH
2024-01-08 08:30:00,J-105,53,57,MODERATE
2024-01-08 08:30:00,J-106,30,48,MODERATE
2024-01-08 08:30:00,J-107,25,54,MODERATE
2024-01-08 08:30:00,J-108,148,64,MODERATE
2024-01-08 08:45:00,J-101,163,66,MODERATE
2024-01-08 08:45:00,J-102,126,58,MODERATE
2024-01-08 08:45:00,J-103,110,71,HIGH
2024-01-08 08:45:00,J-104,91,65,MODERATE
2024-01-08 08:45:00,J-105,60,65,MODERATE
2024-01-08 08:45:00,J-106,40,65,MODERATE
2024-01-08 08:45:00,J-107,29,62,MODERATE
2024-01-08 08:45:00,J-108,117,50,MODERATE
2024-01-08 09:00:00,J-101,150,60,MODERATE
2024-01-08 09:00:00,J-102,139,64,MODERATE
2024-01-08 09:00:00,J-103,86,55,MODERATE
2024-01-08 09:00:00,J-104,89,64,MODERATE
2024-01-08 09:00:00,J-105,54,58,MODERATE
2024-01-08 09:00:00,J-106,44,71,HIGH
2024-01-08 09:00:00,J-107,24,52,MODERATE
2024-01-08 09:00:00,J-108,158,68,MODERATE
2024-01-08 09:15:00,J-101,184,74,HIGH
2024-01-08 09:15:00,J-102,130,60,MODERATE
2024-01-08 09:15:00,J-103,84,54,MODERATE
2024-01-08 09:15:00,J-104,92,,MODERATE
2024-01-08 09:15:00,J-105,57,61,MODERATE
2024-01-08 09:15:00,J-106,38,61,MODERATE
2024-01-08 09:15:00,J-107,26,56,MODERATE
2024-01-08 09:15:00,J-108,129,55,MODERATE
2024-01-08 09:30:00,J-101,120,48,MODERATE
2024-01-08 09:30:00,J-102,92,42,MODERATE
2024-01-08 09:30:00,J-103,65,42,MODERATE
2024-01-08 09:30:00,J-104,73,52,MODERATE
2024-01-08 09:30:00,J-105,43,46,MODERATE
2024-01-08 09:30:00,J-106,30,48,MODERATE
2024-01-08 09:30:00,J-107,22,47,MODERATE
2024-01-08 09:30:00,J-108,110,47,MODERATE
2024-01-08 09:45:00,J-101,88,35,LOW
2024-01-08 09:45:00,J-102,84,39,LOW
2024-01-08 09:45:00,J-103,71,46,MODERATE
2024-01-08 09:45:00,J-104,49,35,LOW
2024-01-08 09:45:00,J-105,35,37,LOW
2024-01-08 09:45:00,J-106,26,42,MODERATE
2024-01-08 09:45:00,J-107,19,41,MODERATE
2024-01-08 09:45:00,J-108,98,42,MODERATE
2024-01-08 10:00:00,J-101,60,24,LOW
2024-01-08 10:00:00,J-102,60,27,LOW
2024-01-08 10:00:00,J-103,,22,LOW
2024-01-08 10:00:00,J-104,39,28,LOW
2024-01-08 10:00:00,J-105,23,24,LOW
2024-01-08 10:00:00,J-106,19,30,LOW
2024-01-08 10:00:00,J-107,15,32,LOW
2024-01-08 10:00:00,J-108,56,24,LOW
2024-01-08 10:15:00,J-101,37,15,LOW
2024-01-08 10:15:00,J-102,27,12,LOW
2024-01-08 10:15:00,J-103,18,11,LOW
2024-01-08 10:15:00,J-104,17,12,LOW
2024-01-08 10:15:00,J-105,12,13,LOW
2024-01-08 10:15:00,J-106,7,11,LOW
2024-01-08 10:15:00,J-107,5,10,LOW
2024-01-08 10:15:00,J-108,26,11,LOW
2024-01-08 10:30:00,J-101,30,12,LOW
2024-01-08 10:30:00,J-102,29,13,LOW
2024-01-08 10:30:00,J-103,24,15,LOW
2024-01-08 10:30:00,J-104,17,12,LOW
2024-01-08 10:30:00,J-105,10,10,LOW
2024-01-08 10:30:00,J-106,7,11,LOW
2024-01-08 10:30:00,J-107,5,10,LOW
2024-01-08 10:30:00,J-108,33,14,LOW
2024-01-08 10:45:00,J-101,31,12,LOW
2024-01-08 10:45:00,J-102,29,13,LOW
2024-01-08 10:45:00,J-103,16,10,LOW
2024-01-08 10:45:00,J-104,16,11,LOW
2024-01-08 10:45:00,J-105,11,11,LOW
2024-01-08 10:45:00,J-106,8,13,LOW
2024-01-08 10:45:00,J-107,5,10,LOW
2024-01-08 10:45:00,J-108,25,10,LOW
2024-01-08 11:00:00,J-101,28,11,LOW
2024-01-08 11:00:00,J-102,25,11,LOW
2024-01-08 11:00:00,J-103,20,13,LOW
2024-01-08 11:00:00,J-104,15,10,LOW
2024-01-08 11:00:00,J-105,15,16,LOW
2024-01-08 11:00:00,J-106,8,13,LOW
2024-01-08 11:00:00,J-107,5,10,LOW
2024-01-08 11:00:00,J-108,30,13,LOW
2024-01-08 11:15:00,J-101,31,12,LOW
2024-01-08 11:15:00,J-102,23,10,LOW
2024-01-08 11:15:00,J-103,19,12,LOW
2024-01-08 11:15:00,J-104,17,12,LOW
2024-01-08 11:15:00,J-105,12,13,LOW
2024-01-08 11:15:00,J-106,8,13,LOW
2024-01-08 11:15:00,J-107,5,10,LOW
2024-01-08 11:15:00,J-108,29,12,LOW
2024-01-08 11:30:00,J-101,16,6,LOW
2024-01-08 11:30:00,J-102,16,7,LOW
2024-01-08 11:30:00,J-103,13,8,LOW
2024-01-08 11:30:00,J-104,10,7,LOW
2024-01-08 11:30:00,J-105,7,7,LOW
2024-01-08 11:30:00,J-106,4,6,LOW
2024-01-08 11:30:00,J-107,3,6,LOW
2024-01-08 11:30:00,J-108,18,7,LOW
2024-01-08 11:45:00,J-101,34,13,LOW
2024-01-08 11:45:00,J-102,33,15,LOW
2024-01-08 11:45:00,J-103,20,13,LOW
2024-01-08 11:45:00,J-104,20,14,LOW
2024-01-08 11:45:00,J-105,12,13,LOW
2024-01-08 11:45:00,J-106,9,14,LOW
2024-01-08 11:45:00,J-107,4,8,LOW
2024-01-08 11:45:00,J-108,34,14,LOW
2024-01-08 12:00:00,J-101,57,23,LOW
2024-01-08 12:00:00,J-102,39,18,LOW
2024-01-08 12:00:00,J-103,42,27,LOW
2024-01-08 12:00:00,J-104,40,28,LOW
2024-01-08 12:00:00,J-105,24,26,LOW
2024-01-08 12:00:00,J-106,15,24,LOW
2024-01-08 12:00:00,J-107,11,23,LOW
2024-01-08 12:00:00,J-108,69,29,LOW
2024-01-08 12:15:00,J-101,59,23,LOW
2024-01-08 12:15:00,J-102,59,27,LOW
2024-01-08 12:15:00,J-103,38,24,LOW
2024-01-08 12:15:00,J-104,31,22,LOW
2024-01-08 12:15:00,J-105,23,24,LOW
2024-01-08 12:15:00,J-106,15,24,LOW
2024-01-08 12:15:00,J-107,11,23,LOW
2024-01-08 12:15:00,J-108,61,26,LOW
2024-01-08 12:30:00,J-101,53,21,LOW
2024-01-08 12:30:00,J-102,56,26,LOW
2024-01-08 12:30:00,J-103,31,20,LOW
2024-01-08 12:30:00,J-104,34,24,LOW
2024-01-08 12:30:00,J-105,22,23,LOW
2024-01-08 12:30:00,J-106,16,26,LOW
2024-01-08 12:30:00,J-107,9,19,LOW
2024-01-08 12:30:00,J-108,51,22,LOW
2024-01-08 12:45:00,J-101,45,18,LOW
2024-01-08 12:45:00,J-102,37,17,LOW
2024-01-08 12:45:00,J-103,30,19,LOW
2024-01-08 12:45:00,J-104,20,14,LOW
2024-01-08 12:45:00,J-105,18,19,LOW
2024-01-08 12:45:00,J-106,13,21,LOW
2024-01-08 12:45:00,J-107,8,17,LOW
2024-01-08 12:45:00,J-108,30,13,LOW
2024-01-08 13:00:00,J-101,73,29,LOW
2024-01-08 13:00:00,J-102,51,23,LOW
2024-01-08 13:00:00,J-103,41,26,LOW
2024-01-08 13:00:00,J-104,30,21,LOW
2024-01-08 13:00:00,J-105,20,21,LOW
2024-01-08 13:00:00,J-106,15,24,LOW
2024-01-08 13:00:00,J-107,10,21,LOW
2024-01-08 13:00:00,J-108,72,31,LOW
2024-01-08 13:15:00,J-101,58,23,LOW
2024-01-08 13:15:00,J-102,47,21,LOW
2024-01-08 13:15:00,J-103,37,24,LOW
2024-01-08 13:15:00,J-104,24,17,LOW
2024-01-08 13:15:00,J-105,24,26,LOW
2024-01-08 13:15:00,J-106,15,24,LOW
2024-01-08 13:15:00,J-107,11,23,LOW
2024-01-08 13:15:00,J-108,56,24,LOW
2024-01-08 13:30:00,J-101,68,27,LOW
2024-01-08 13:30:00,J-102,51,23,LOW
2024-01-08 13:30:00,J-103,27,17,LOW
2024-01-08 13:30:00,J-104,31,22,LOW
2024-01-08 13:30:00,J-105,17,18,LOW
2024-01-08 13:30:00,J-106,12,19,LOW
2024-01-08 13:30:00,J-107,10,21,LOW
2024-01-08 13:30:00,J-108,49,21,LOW
2024-01-08 13:45:00,J-101,27,10,LOW
2024-01-08 13:45:00,J-102,27,12,LOW
2024-01-08 13:45:00,J-103,17,11,LOW
2024-01-08 13:45:00,J-104,16,11,LOW
2024-01-08 13:45:00,J-105,7,7,LOW
2024-01-08 13:45:00,J-106,,13,LOW
2024-01-08 13:45:00,J-107,5,10,LOW
2024-01-08 13:45:00,J-108,33,14,LOW
2024-01-08 14:00:00,J-101,26,10,LOW
2024-01-08 14:00:00,J-102,26,12,LOW
2024-01-08 14:00:00,J-103,21,13,LOW
2024-01-08 14:00:00,J-104,20,14,LOW
2024-01-08 14:00:00,J-105,9,9,LOW
2024-01-08 14:00:00,J-106,6,9,LOW
2024-01-08 14:00:00,J-107,6,13,LOW
2024-01-08 14:00:00,J-108,26,11,LOW
2024-01-08 14:15:00,J-101,32,13,LOW
2024-01-08 14:15:00,J-102,30,13,LOW
2024-01-08 14:15:00,J-103,19,12,LOW
2024-01-08 14:15:00,J-104,18,13,LOW
2024-01-08 14:15:00,J-105,12,13,LOW
2024-01-08 14:15:00,J-106,7,11,LOW
2024-01-08 14:15:00,J-107,5,10,LOW
2024-01-08 14:15:00,J-108,31,13,LOW
2024-01-08 14:30:00,J-101,29,11,LOW
2024-01-08 14:30:00,J-102,33,15,LOW
2024-01-08 14:30:00,J-103,19,12,LOW
2024-01-08 14:30:00,J-104,16,11,LOW
2024-01-08 14:30:00,J-105,12,13,LOW
2024-01-08 14:30:00,J-106,7,11,LOW
2024-01-08 14:30:00,J-107,5,10,LOW
2024-01-08 14:30:00,J-108,26,11,LOW
2024-01-08 14:45:00,J-101,29,11,LOW
2024-01-08 14:45:00,J-102,24,11,LOW
2024-01-08 14:45:00,J-103,17,11,LOW
2024-01-08 14:45:00,J-104,14,10,LOW
2024-01-08 14:45:00,J-105,9,9,LOW
2024-01-08 14:45:00,J-106,7,11,LOW
2024-01-08 14:45:00,J-107,5,10,LOW
2024-01-08 14:45:00,J-108,22,9,LOW
2024-01-08 15:00:00,J-101,29,11,LOW
2024-01-08 15:00:00,J-102,25,11,LOW
2024-01-08 15:00:00,J-103,,12,LOW
2024-01-08 15:00:00,J-104,17,12,LOW
2024-01-08 15:00:00,J-105,11,11,LOW
2024-01-08 15:00:00,J-106,6,9,LOW
2024-01-08 15:00:00,J-107,5,10,LOW
2024-01-08 15:00:00,J-108,17,7,LOW
2024-01-08 15:15:00,J-101,29,11,LOW
2024-01-08 15:15:00,J-102,25,11,LOW
2024-01-08 15:15:00,J-103,16,10,LOW
2024-01-08 15:15:00,J-104,13,9,LOW
2024-01-08 15:15:00,J-105,11,11,LOW
2024-01-08 15:15:00,J-106,7,11,LOW
2024-01-08 15:15:00,J-107,4,8,LOW
2024-01-08 15:15:00,J-108,18,7,LOW
2024-01-08 15:30:00,J-101,34,13,LOW
2024-01-08 15:30:00,J-102,25,11,LOW
2024-01-08 15:30:00,J-103,19,12,LOW
2024-01-08 15:30:00,J-104,21,15,LOW
2024-01-08 15:30:00,J-105,11,11,LOW
2024-01-08 15:30:00,J-106,7,11,LOW
2024-01-08 15:30:00,J-107,,13,LOW
2024-01-08 15:30:00,J-108,30,13,LOW
2024-01-08 15:45:00,J-101,,10,LOW
2024-01-08 15:45:00,J-102,32,14,LOW
2024-01-08 15:45:00,J-103,20,13,LOW
2024-01-08 15:45:00,J-104,20,14,LOW
2024-01-08 15:45:00,J-105,12,13,LOW
2024-01-08 15:45:00,J-106,8,13,LOW
2024-01-08 15:45:00,J-107,6,13,LOW
2024-01-08 15:45:00,J-108,31,13,LOW
2024-01-08 16:00:00,J-101,23,9,LOW
2024-01-08 16:00:00,J-102,18,8,LOW
2024-01-08 16:00:00,J-103,15,9,LOW
2024-01-08 16:00:00,J-104,11,7,LOW
2024-01-08 16:00:00,J-105,8,8,LOW
2024-01-08 16:00:00,J-106,4,6,LOW
2024-01-08 16:00:00,J-107,4,8,LOW
2024-01-08 16:00:00,J-108,16,6,LOW
2024-01-08 16:15:00,J-101,36,14,LOW
2024-01-08 16:15:00,J-102,30,13,LOW
2024-01-08 16:15:00,J-103,18,11,LOW
2024-01-08 16:15:00,J-104,18,13,LOW
2024-01-08 16:15:00,J-105,10,10,LOW
2024-01-08 16:15:00,J-106,7,11,LOW
2024-01-08 16:15:00,J-107,5,10,LOW
2024-01-08 16:15:00,J-108,21,9,LOW
2024-01-08 16:30:00,J-101,88,35,LOW
2024-01-08 16:30:00,J-102,75,34,LOW
2024-01-08 16:30:00,J-103,67,43,MODERATE
2024-01-08 16:30:00,J-104,49,35,LOW
2024-01-08 16:30:00,J-105,32,34,LOW
2024-01-08 16:30:00,J-106,21,34,LOW
2024-01-08 16:30:00,J-107,22,47,MODERATE
2024-01-08 16:30:00,J-108,108,46,MODERATE
2024-01-08 16:45:00,J-101,108,43,MODERATE
2024-01-08 16:45:00,J-102,92,42,MODERATE
2024-01-08 16:45:00,J-103,64,41,MODERATE
2024-01-08 16:45:00,J-104,67,48,MODERATE
2024-01-08 16:45:00,J-105,46,49,MODERATE
2024-01-08 16:45:00,J-106,24,39,LOW
2024-01-08 16:45:00,J-107,16,34,LOW
2024-01-08 16:45:00,J-108,90,39,LOW
2024-01-08 17:00:00,J-101,137,55,MODERATE
2024-01-08 17:00:00,J-102,107,49,MODERATE
2024-01-08 17:00:00,J-103,74,48,MODERATE
2024-01-08 17:00:00,J-104,77,55,MODERATE
2024-01-08 17:00:00,J-105,51,55,MODERATE
2024-01-08 17:00:00,J-106,31,50,MODERATE
2024-01-08 17:00:00,J-107,20,43,MODERATE
2024-01-08 17:00:00,J-108,107,46,MODERATE
2024-01-08 17:15:00,J-101,128,52,MODERATE
2024-01-08 17:15:00,J-102,120,55,MODERATE
2024-01-08 17:15:00,J-103,92,59,MODERATE
2024-01-08 17:15:00,J-104,82,59,MODERATE
2024-01-08 17:15:00,J-105,43,46,MODERATE
2024-01-08 17:15:00,J-106,36,58,MODERATE
2024-01-08 17:15:00,J-107,22,47,MODERATE
2024-01-08 17:15:00,J-108,123,53,MODERATE
2024-01-08 17:30:00,J-101,138,56,MODERATE
2024-01-08 17:30:00,J-102,104,48,MODERATE
2024-01-08 17:30:00,J-103,87,56,MODERATE
2024-01-08 17:30:00,J-104,79,57,MODERATE
2024-01-08 17:30:00,J-105,50,54,MODERATE
2024-01-08 17:30:00,J-106,30,48,MODERATE
2024-01-08 17:30:00,J-107,30,65,MODERATE
2024-01-08 17:30:00,J-108,120,52,MODERATE
2024-01-08 17:45:00,J-101,138,56,MODERATE
2024-01-08 17:45:00,J-102,114,52,MODERATE
2024-01-08 17:45:00,J-103,93,60,MODERATE
2024-01-08 17:45:00,J-104,79,57,MODERATE
2024-01-08 17:45:00,J-105,67,72,HIGH
2024-01-08 17:45:00,J-106,35,56,MODERATE
2024-01-08 17:45:00,J-107,27,58,MODERATE
2024-01-08 17:45:00,J-108,112,48,MODERATE
2024-01-08 18:00:00,J-101,199,80,HIGH
2024-01-08 18:00:00,J-102,137,63,MODERATE
2024-01-08 18:00:00,J-103,99,64,MODERATE
2024-01-08 18:00:00,J-104,95,68,MODERATE
2024-01-08 18:00:00,J-105,49,53,MODERATE
2024-01-08 18:00:00,J-106,35,56,MODERATE
2024-01-08 18:00:00,J-107,25,54,MODERATE
2024-01-08 18:00:00,J-108,145,62,MODERATE
2024-01-08 18:15:00,J-101,165,67,MODERATE
2024-01-08 18:15:00,J-102,132,61,MODERATE
2024-01-08 18:15:00,J-103,109,70,HIGH
2024-01-08 18:15:00,J-104,99,71,HIGH
2024-01-08 18:15:00,J-105,43,46,MODERATE
2024-01-08 18:15:00,J-106,35,56,MODERATE
2024-01-08 18:15:00,J-107,33,71,HIGH
2024-01-08 18:15:00,J-108,171,74,HIGH
2024-01-08 18:30:00,J-101,136,55,MODERATE
2024-01-08 18:30:00,J-102,140,65,MODERATE
2024-01-08 18:30:00,J-103,86,55,MODERATE
2024-01-08 18:30:00,J-104,86,62,MODERATE
2024-01-08 18:30:00,J-105,46,49,MODERATE
2024-01-08 18:30:00,J-106,35,56,MODERATE
2024-01-08 18:30:00,J-107,23,49,MODERATE
2024-01-08 18:30:00,J-108,122,52,MODERATE
2024-01-08 18:45:00,J-101,173,70,HIGH
2024-01-08 18:45:00,J-102,124,57,MODERATE
2024-01-08 18:45:00,J-103,98,63,MODERATE
2024-01-08 18:45:00,J-104,94,67,MODERATE
2024-01-08 18:45:00,J-105,44,47,MODERATE
2024-01-08 18:45:00,J-106,26,42,MODERATE
2024-01-08 18:45:00,J-107,30,65,MODERATE
2024-01-08 18:45:00,J-108,121,52,MODERATE
2024-01-08 19:00:00,J-101,111,45,MODERATE
2024-01-08 19:00:00,J-102,103,47,MODERATE
2024-01-08 19:00:00,J-103,81,52,MODERATE
2024-01-08 19:00:00,J-104,77,55,MODERATE
2024-01-08 19:00:00,J-105,43,46,MODERATE
2024-01-08 19:00:00,J-106,33,53,MODERATE
2024-01-08 19:00:00,J-107,25,54,MODERATE
2024-01-08 19:00:00,J-108,119,51,MODERATE
2024-01-08 19:15:00,J-101,101,41,MODERATE
2024-01-08 19:15:00,J-102,101,46,MODERATE
2024-01-08 19:15:00,J-103,76,49,MODERATE
2024-01-08 19:15:00,J-104,69,49,MODERATE
2024-01-08 19:15:00,J-105,43,46,MODERATE
2024-01-08 19:15:00,J-106,24,39,LOW
2024-01-08 19:15:00,J-107,21,45,MODERATE
2024-01-08 19:15:00,J-108,115,49,MODERATE
2024-01-08 19:30:00,J-101,92,37,LOW
2024-01-08 19:30:00,J-102,84,39,LOW
2024-01-08 19:30:00,J-103,57,37,LOW
2024-01-08 19:30:00,J-104,60,43,MODERATE
2024-01-08 19:30:00,J-105,29,31,LOW
2024-01-08 19:30:00,J-106,23,37,LOW
2024-01-08 19:30:00,J-107,14,30,LOW
2024-01-08 19:30:00,J-108,86,37,LOW
2024-01-08 19:45:00,J-101,33,13,LOW
2024-01-08 19:45:00,J-102,31,14,LOW
2024-01-08 19:45:00,J-103,19,12,LOW
2024-01-08 19:45:00,J-104,15,10,LOW
2024-01-08 19:45:00,J-105,13,14,LOW
2024-01-08 19:45:00,J-106,8,13,LOW
2024-01-08 19:45:00,J-107,5,10,LOW
2024-01-08 19:45:00,J-108,26,11,LOW
2024-01-08 20:00:00,J-101,31,12,LOW
2024-01-08 20:00:00,J-102,30,13,LOW
2024-01-08 20:00:00,J-103,18,11,LOW
2024-01-08 20:00:00,J-104,16,11,LOW
2024-01-08 20:00:00,J-105,12,13,LOW
2024-01-08 20:00:00,J-106,6,9,LOW
2024-01-08 20:00:00,J-107,5,10,LOW
2024-01-08 20:00:00,J-108,27,11,LOW
2024-01-08 20:15:00,J-101,23,9,LOW
2024-01-08 20:15:00,J-102,23,10,LOW
2024-01-08 20:15:00,J-103,16,10,LOW
2024-01-08 20:15:00,J-104,19,13,LOW
2024-01-08 20:15:00,J-105,9,9,LOW
2024-01-08 20:15:00,J-106,5,8,LOW
2024-01-08 20:15:00,J-107,5,10,LOW
2024-01-08 20:15:00,J-108,19,8,LOW
2024-01-08 20:30:00,J-101,22,8,LOW
2024-01-08 20:30:00,J-102,15,6,LOW
2024-01-08 20:30:00,J-103,13,8,LOW
2024-01-08 20:30:00,J-104,10,7,LOW
2024-01-08 20:30:00,J-105,8,8,LOW
2024-01-08 20:30:00,J-106,6,9,LOW
2024-01-08 20:30:00,J-107,4,8,LOW
2024-01-08 20:30:00,J-108,21,9,LOW
2024-01-08 20:45:00,J-101,28,11,LOW
2024-01-08 20:45:00,J-102,18,8,LOW
2024-01-08 20:45:00,J-103,15,9,LOW
2024-01-08 20:45:00,J-104,16,11,LOW
2024-01-08 20:45:00,J-105,8,8,LOW
2024-01-08 20:45:00,J-106,6,9,LOW
2024-01-08 20:45:00,J-107,5,10,LOW
2024-01-08 20:45:00,J-108,25,10,LOW
2024-01-08 21:00:00,J-101,23,9,LOW
2024-01-08 21:00:00,J-102,17,7,LOW
2024-01-08 21:00:00,J-103,13,8,LOW
2024-01-08 21:00:00,J-104,8,5,LOW
2024-01-08 21:00:00,J-105,8,8,LOW
2024-01-08 21:00:00,J-106,3,4,LOW
2024-01-08 21:00:00,J-107,3,6,LOW
2024-01-08 21:00:00,J-108,16,6,LOW
2024-01-08 21:15:00,J-101,27,10,LOW
2024-01-08 21:15:00,J-102,19,8,LOW
2024-01-08 21:15:00,J-103,18,11,LOW
2024-01-08 21:15:00,J-104,16,11,LOW
2024-01-08 21:15:00,J-105,12,13,LOW
2024-01-08 21:15:00,J-106,4,6,LOW
2024-01-08 21:15:00,J-107,5,10,LOW
2024-01-08 21:15:00,J-108,24,10,LOW
2024-01-08 21:30:00,J-101,19,7,LOW
